"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.995945183E1,-5.195417404E-1,-1.644816518E0,9.768342972E0
4.996949206E1,-5.075707436E-1,-1.673547029E0,9.777919769E0
4.997956281E1,-5.363011956E-1,-1.685518026E0,9.763554573E0
4.998960304E1,-5.315127969E-1,-1.733402014E0,9.718064308E0
4.999964327E1,-5.339069963E-1,-1.747767210E0,9.698910713E0
5.000971401E1,-5.291185975E-1,-1.750161409E0,9.679757118E0
5.001975424E1,-5.291185975E-1,-1.764526606E0,9.653421402E0
5.002982499E1,-5.889736414E-1,-1.836352706E0,9.658209801E0
5.003986522E1,-5.339069963E-1,-1.845929503E0,9.713275909E0
5.004993597E1,-5.267243981E-1,-1.845929503E0,9.878476143E0
5.005997620E1,-5.363011956E-1,-1.853112102E0,9.900024414E0
5.007001642E1,-5.602431893E-1,-1.865083098E0,9.739612579E0
5.008008717E1,-5.698199868E-1,-1.879448295E0,9.512163162E0
5.009012740E1,-5.506663918E-1,-1.889025092E0,9.392453194E0
5.010019815E1,-5.722141862E-1,-1.850717902E0,9.445125580E0
5.011023838E1,-5.434837937E-1,-1.805228114E0,9.653421402E0
5.012027861E1,-5.458779931E-1,-1.759738207E0,9.859322548E0
5.013034935E1,-5.530605912E-1,-1.774103403E0,9.957485199E0
5.014038958E1,-5.434837937E-1,-1.774103403E0,9.950302124E0
5.015046033E1,-5.626373887E-1,-1.738190413E0,9.830592155E0
5.016050056E1,-5.626373887E-1,-1.771709204E0,9.722852707E0
5.017057131E1,-5.793967843E-1,-1.774103403E0,9.605537415E0
5.018061154E1,-5.937620401E-1,-1.805228114E0,9.437943459E0
5.019065177E1,-5.626373887E-1,-1.848323703E0,9.588777542E0
5.020072251E1,-6.416460276E-1,-1.845929503E0,9.627084732E0
5.021076274E1,-5.363011956E-1,-1.855506301E0,9.686940193E0
5.022083349E1,-5.793967843E-1,-1.881842494E0,9.725247383E0
5.023087372E1,-5.578489900E-1,-1.865083098E0,9.765948296E0
5.024091395E1,-5.889736414E-1,-1.900996208E0,9.856928825E0
5.025098470E1,-5.937620401E-1,-1.953668594E0,9.694122314E0
5.026102492E1,-5.363011956E-1,-2.001552582E0,9.509769440E0
5.027109567E1,-5.578489900E-1,-2.027888775E0,9.344569206E0
5.028113590E1,-5.410895944E-1,-2.068590164E0,9.323021889E0
5.029120665E1,-5.626373887E-1,-2.092532396E0,9.579200745E0
5.030124688E1,-5.889736414E-1,-2.087743998E0,9.744400978E0
5.031128711E1,-6.081272364E-1,-2.090138197E0,9.787496567E0
5.032135785E1,-5.889736414E-1,-2.090138197E0,9.804255486E0
5.033139808E1,-6.153098345E-1,-2.080561161E0,9.773131371E0
5.034146883E1,-6.057330370E-1,-2.085349798E0,9.689333916E0
5.035150906E1,-5.770025849E-1,-2.042253971E0,9.641449928E0
5.036154929E1,-5.410895944E-1,-2.063801765E0,9.670180321E0
5.037162004E1,-5.219359994E-1,-2.044648170E0,9.746794701E0
5.038166026E1,-5.315127969E-1,-1.994369984E0,9.804255486E0
5.039173101E1,-5.410895944E-1,-1.980004787E0,9.694122314E0
5.040177124E1,-5.315127969E-1,-1.980004787E0,9.667786598E0
5.041184199E1,-5.626373887E-1,-2.011129379E0,9.545681953E0
5.042188222E1,-5.746083856E-1,-2.023100376E0,9.543288231E0
5.043192245E1,-6.057330370E-1,-2.030282974E0,9.550470352E0
5.044199319E1,-5.865794420E-1,-2.037465572E0,9.631873131E0
5.045203342E1,-5.817909837E-1,-2.066195965E0,9.706093788E0
5.046210417E1,-5.817909837E-1,-2.087743998E0,9.713275909E0
5.047214440E1,-5.578489900E-1,-2.092532396E0,9.689333916E0
5.048218463E1,-5.650315881E-1,-2.109291792E0,9.612719536E0
5.049225538E1,-5.793967843E-1,-2.104503393E0,9.569623947E0
5.050229561E1,-5.889736414E-1,-2.154781580E0,9.490615845E0
5.051236635E1,-5.793967843E-1,-2.202665567E0,9.567230225E0
5.052240658E1,-5.698199868E-1,-2.272097349E0,9.610325813E0
5.053247733E1,-5.243301988E-1,-2.346317768E0,9.397241592E0
5.054251756E1,-6.153098345E-1,-2.336740971E0,9.691728592E0
5.055255779E1,-5.793967843E-1,-2.360682964E0,9.701305389E0
5.056262854E1,-5.770025849E-1,-2.377442360E0,9.653421402E0
5.057266876E1,-6.009446383E-1,-2.312798738E0,9.576807022E0
5.058273951E1,-5.530605912E-1,-2.341529369E0,9.564835548E0
5.059277974E1,-5.410895944E-1,-2.389413357E0,9.567230225E0
5.060285049E1,-5.913678408E-1,-2.389413357E0,9.545681953E0
5.061289072E1,-5.793967843E-1,-2.387019157E0,9.552865028E0
5.062296146E1,-5.817909837E-1,-2.387019157E0,9.591172218E0
5.063300169E1,-5.650315881E-1,-2.370259762E0,9.643844604E0
5.064304192E1,-5.386953950E-1,-2.339135170E0,9.643844604E0
5.065311267E1,-5.315127969E-1,-2.358288765E0,9.612719536E0
5.066315290E1,-5.554547906E-1,-2.317587137E0,9.624691010E0
5.067322365E1,-5.602431893E-1,-2.279279947E0,9.607931137E0
5.068326388E1,-5.506663918E-1,-2.248155355E0,9.543288231E0
5.069330410E1,-5.339069963E-1,-2.276885748E0,9.485827446E0
5.070337485E1,-4.860229492E-1,-2.334346771E0,9.516951561E0
5.071341508E1,-5.027823448E-1,-2.324769735E0,9.746794701E0
5.072348583E1,-5.410895944E-1,-2.336740971E0,9.777919769E0
5.073352606E1,-5.410895944E-1,-2.331952572E0,9.538499832E0
5.074359680E1,-5.410895944E-1,-2.339135170E0,9.306262016E0
5.075363703E1,-5.434837937E-1,-2.319981337E0,9.208099365E0
5.076367726E1,-5.506663918E-1,-2.303221941E0,9.315838814E0
5.077374801E1,-5.602431893E-1,-2.274491549E0,9.557653427E0
5.078378824E1,-5.578489900E-1,-2.288856745E0,9.809044838E0
5.079385899E1,-5.363011956E-1,-2.257732153E0,9.933543205E0
5.080389922E1,-5.291185975E-1,-2.286462545E0,9.835380554E0
5.081396996E1,-5.171475410E-1,-2.284068346E0,9.660603523E0
5.082401019E1,-5.147533417E-1,-2.303221941E0,9.461885452E0
5.083405042E1,-5.243301988E-1,-2.312798738E0,9.416395187E0
5.084412117E1,-5.195417404E-1,-2.269703150E0,9.531316757E0
5.085416140E1,-5.339069963E-1,-2.257732153E0,9.610325813E0
5.086423214E1,-5.147533417E-1,-2.209848166E0,9.660603523E0
5.087427237E1,-5.410895944E-1,-2.200271368E0,9.629479408E0
5.088434312E1,-5.410895944E-1,-2.135627985E0,9.658209801E0
5.089438335E1,-5.339069963E-1,-2.104503393E0,9.629479408E0
5.090445410E1,-4.908113480E-1,-2.102109194E0,9.576807022E0
5.091449433E1,-4.836287498E-1,-2.092532396E0,9.595960617E0
5.092453456E1,-4.788403511E-1,-2.087743998E0,9.607931137E0
5.093460530E1,-4.812345505E-1,-2.094926596E0,9.653421402E0
5.094464553E1,-4.716577232E-1,-2.109291792E0,9.710882187E0
5.095471628E1,-4.716577232E-1,-2.087743998E0,9.761159897E0
5.096475651E1,-5.099649429E-1,-2.042253971E0,9.751583099E0
5.097482726E1,-5.746083856E-1,-1.965639591E0,9.780313492E0
5.098486749E1,-4.932055473E-1,-1.929726601E0,9.761159897E0
5.099490772E1,-4.333505034E-1,-1.960851192E0,9.531316757E0
5.100497846E1,-4.788403511E-1,-1.946485996E0,9.433155060E0
5.101501869E1,-4.596867263E-1,-1.924938202E0,9.457097054E0
5.102508944E1,-4.764461517E-1,-1.872265697E0,9.583989143E0
5.103512967E1,-4.525041282E-1,-1.867477298E0,9.706093788E0
5.104516990E1,-4.381389022E-1,-1.831564307E0,9.770736694E0
5.105524065E1,-4.022258818E-1,-1.805228114E0,9.792284966E0
5.106528087E1,-4.812345505E-1,-1.805228114E0,9.706093788E0
5.107535162E1,-4.333505034E-1,-1.759738207E0,9.670180321E0
5.108539185E1,-4.285621047E-1,-1.745373011E0,9.694122314E0
5.109543208E1,-4.453215301E-1,-1.769315004E0,9.715670586E0
5.110550283E1,-4.501099288E-1,-1.786074519E0,9.715670586E0
5.111554306E1,-4.453215301E-1,-1.819593310E0,9.703699112E0
5.112561380E1,-4.548983276E-1,-1.819593310E0,9.694122314E0
5.113565403E1,-4.429273009E-1,-1.769315004E0,9.667786598E0
5.114572478E1,-4.548983276E-1,-1.723825216E0,9.708487511E0
5.115576501E1,-4.357447028E-1,-1.678335428E0,9.758766174E0
5.116580524E1,-4.285621047E-1,-1.702277422E0,9.763554573E0
5.117587599E1,-4.094084799E-1,-1.680729628E0,9.806650162E0
5.118591622E1,-4.189853072E-1,-1.668758631E0,9.703699112E0
5.119598696E1,-4.261679053E-1,-1.654393315E0,9.720458984E0
5.120602719E1,-4.381389022E-1,-1.623268723E0,9.636661530E0
5.121606742E1,-4.453215301E-1,-1.620874524E0,9.777919769E0
5.122613817E1,-4.979939461E-1,-1.594538331E0,9.761159897E0
5.123617840E1,-4.165911078E-1,-1.577778935E0,9.763554573E0
5.124624914E1,-4.357447028E-1,-1.570596337E0,9.715670586E0
5.125628937E1,-4.429273009E-1,-1.570596337E0,9.679757118E0
5.126636012E1,-4.285621047E-1,-1.532289028E0,9.751583099E0
5.127640035E1,-4.141969085E-1,-1.501164436E0,9.765948296E0
5.128644058E1,-4.309563041E-1,-1.486799240E0,9.785101891E0
5.129651133E1,-4.668693244E-1,-1.460463047E0,9.828198433E0
5.130655156E1,-4.189853072E-1,-1.448492050E0,9.804255486E0
5.131662230E1,-4.405331016E-1,-1.465251446E0,9.816226959E0
5.132666253E1,-4.285621047E-1,-1.470039845E0,9.679757118E0
5.133673328E1,-4.094084799E-1,-1.460463047E0,9.593565941E0
5.134677351E1,-4.094084799E-1,-1.472434044E0,9.624691010E0
5.135681374E1,-4.189853072E-1,-1.443703651E0,9.852140427E0
5.136688448E1,-3.806780577E-1,-1.429338455E0,1.003409958E1
5.137692472E1,-4.118026793E-1,-1.441309452E0,9.940725327E0
5.138697566E1,-3.711012602E-1,-1.431732655E0,9.674968719E0
5.139701589E1,-4.501099288E-1,-1.419761658E0,9.454702377E0
5.140708663E1,-4.572925270E-1,-1.367089152E0,9.394847870E0
5.141712686E1,-4.237737060E-1,-1.345541358E0,9.619902611E0
5.142719760E1,-4.022258818E-1,-1.331176162E0,9.938331604E0
5.143723783E1,-3.782838583E-1,-1.292868972E0,1.015620327E1
5.144730857E1,-3.734954596E-1,-1.261744261E0,1.013465595E1
5.145734879E1,-3.902548850E-1,-1.259350061E0,1.002212811E1
5.146738902E1,-4.141969085E-1,-1.244984865E0,9.890447617E0
5.147745976E1,-4.237737060E-1,-1.235408068E0,9.801861763E0
5.148749999E1,-4.141969085E-1,-1.225831270E0,9.792284966E0
5.149757073E1,-4.477157295E-1,-1.192312479E0,9.684545517E0
5.150761096E1,-4.285621047E-1,-1.168370485E0,9.615114212E0
5.151765118E1,-3.998316824E-1,-1.115697980E0,9.641449928E0
5.152772193E1,-4.022258818E-1,-1.125274777E0,9.708487511E0
5.153776215E1,-3.782838583E-1,-1.130063176E0,9.789890289E0
5.154783290E1,-3.950432837E-1,-1.137245774E0,9.852140427E0
5.155787312E1,-4.261679053E-1,-1.158793569E0,9.828198433E0
5.156794387E1,-4.046200812E-1,-1.142034173E0,9.837775230E0
5.157798409E1,-3.782838583E-1,-1.156399369E0,9.852140427E0
5.158805484E1,-4.022258818E-1,-1.146822572E0,9.897629738E0
5.159809506E1,-4.046200812E-1,-1.137245774E0,9.926360130E0
5.160813529E1,-4.046200812E-1,-1.113303781E0,9.897629738E0
5.161820603E1,-3.998316824E-1,-1.091755986E0,9.746794701E0
5.162824626E1,-3.902548850E-1,-1.065419793E0,9.691728592E0
5.163831700E1,-3.974374831E-1,-1.043871999E0,9.694122314E0
5.164835722E1,-4.141969085E-1,-1.031900883E0,9.780313492E0
5.165839745E1,-4.213795066E-1,-1.015141487E0,9.825803757E0
5.166846819E1,-4.046200812E-1,-1.003170490E0,9.902418137E0
5.167850842E1,-4.094084799E-1,-9.433154464E-1,9.885659218E0
5.168857916E1,-4.070142806E-1,-9.241618514E-1,9.861717224E0
5.169861939E1,-3.806780577E-1,-9.385270476E-1,9.837775230E0
5.170865961E1,-3.687070608E-1,-9.409212470E-1,9.794678688E0
5.171873036E1,-3.950432837E-1,-9.576807022E-1,9.823410034E0
5.172877058E1,-3.998316824E-1,-9.481038451E-1,9.840168953E0
5.173884133E1,-4.309563041E-1,-9.528923035E-1,9.849745750E0
5.174888155E1,-3.830722570E-1,-9.481038451E-1,9.837775230E0
5.175895230E1,-3.758896589E-1,-9.217676520E-1,9.840168953E0
5.176899252E1,-3.974374831E-1,-8.834604025E-1,9.856928825E0
5.177903275E1,-3.950432837E-1,-8.690952063E-1,9.856928825E0
5.178910349E1,-3.830722570E-1,-8.690952063E-1,9.871294022E0
5.179914372E1,-3.830722570E-1,-8.523358107E-1,9.842563629E0
5.180921446E1,-3.974374831E-1,-8.403648138E-1,9.813833237E0
5.181925469E1,-3.950432837E-1,-8.451532125E-1,9.821015358E0
5.182929491E1,-3.830722570E-1,-8.547300100E-1,9.837775230E0
5.183936566E1,-3.782838583E-1,-8.140285611E-1,9.844957352E0
5.184940588E1,-3.687070608E-1,-8.044517636E-1,9.861717224E0
5.185947663E1,-3.687070608E-1,-7.900865674E-1,9.873687744E0
5.186951685E1,-3.734954596E-1,-7.565677166E-1,9.856928825E0
5.187958759E1,-3.902548850E-1,-7.230489254E-1,9.818621635E0
5.188962782E1,-3.854664862E-1,-7.134721279E-1,9.849745750E0
5.189966805E1,-4.022258818E-1,-7.134721279E-1,9.868899345E0
5.190973879E1,-4.189853072E-1,-7.015010715E-1,9.888052940E0
5.191977901E1,-4.070142806E-1,-7.086837292E-1,9.859322548E0
5.192984976E1,-3.950432837E-1,-6.967126727E-1,9.840168953E0
5.193988998E1,-3.830722570E-1,-6.991068721E-1,9.825803757E0
5.194996073E1,-3.806780577E-1,-6.943184733E-1,9.816226959E0
5.196000095E1,-3.758896589E-1,-6.512228847E-1,9.852140427E0
5.197004118E1,-3.854664862E-1,-6.536170840E-1,9.842563629E0
5.198011192E1,-3.878606856E-1,-6.488286853E-1,9.789890289E0
5.199015215E1,-3.519476354E-1,-6.991068721E-1,9.816226959E0
5.200022289E1,-3.519476354E-1,-6.895300746E-1,9.916783333E0
5.201026312E1,-3.663128614E-1,-6.655880809E-1,9.988609314E0
5.202033386E1,-3.758896589E-1,-6.631938815E-1,9.981427193E0
5.203037409E1,-3.615244627E-1,-6.464344859E-1,9.926360130E0
5.204041431E1,-3.495534360E-1,-6.392518282E-1,9.880870819E0
5.205048506E1,-3.687070608E-1,-6.057330370E-1,9.816226959E0
5.206052528E1,-4.141969085E-1,-5.865794420E-1,9.809044838E0
5.207059602E1,-4.189853072E-1,-6.033388376E-1,9.849745750E0
5.208063625E1,-3.998316824E-1,-5.985504389E-1,9.964667320E0
5.209070699E1,-4.070142806E-1,-6.440402865E-1,1.002452278E1
5.210074722E1,-3.734954596E-1,-6.560112834E-1,9.888052940E0
5.211078744E1,-3.878606856E-1,-6.919242740E-1,9.579200745E0
5.212085819E1,-3.974374831E-1,-6.943184733E-1,9.394847870E0
5.213089841E1,-3.854664862E-1,-6.967126727E-1,9.581595421E0
5.214096916E1,-3.567360640E-1,-6.464344859E-1,9.926360130E0
5.215100938E1,-3.615244627E-1,-6.009446383E-1,1.022324085E1
5.216104961E1,-3.734954596E-1,-5.530605912E-1,1.034534550E1
5.217112035E1,-3.639186621E-1,-4.860229492E-1,1.037168217E1
5.218116058E1,-3.615244627E-1,-4.668693244E-1,1.010592556E1
5.219123132E1,-3.447650373E-1,-4.261679053E-1,9.919178009E0
5.220127155E1,-4.381389022E-1,-4.046200812E-1,9.540893555E0
5.221134229E1,-3.998316824E-1,-3.687070608E-1,9.351752281E0
5.222138252E1,-4.572925270E-1,-4.333505034E-1,9.411606789E0
5.223142274E1,-4.309563041E-1,-4.620809257E-1,9.521739960E0
5.224149349E1,-4.046200812E-1,-5.506663918E-1,9.823410034E0
5.225153371E1,-4.453215301E-1,-6.009446383E-1,9.885659218E0
5.226160445E1,-3.854664862E-1,-6.967126727E-1,1.005804157E1
5.227164468E1,-4.525041282E-1,-7.757213712E-1,1.001973438E1
5.228168491E1,-4.046200812E-1,-8.164227605E-1,1.006282997E1
5.229175565E1,-3.926490843E-1,-8.403648138E-1,9.993397713E0
5.230179588E1,-3.591302633E-1,-8.236053586E-1,9.935936928E0
5.231186662E1,-3.519476354E-1,-7.900865674E-1,9.883264542E0
5.232190684E1,-3.519476354E-1,-7.302315235E-1,9.811438560E0
5.233197759E1,-3.567360640E-1,-7.158663273E-1,9.801861763E0
5.234201781E1,-3.902548850E-1,-6.631938815E-1,9.787496567E0
5.235205804E1,-3.830722570E-1,-6.320692301E-1,9.787496567E0
5.236212878E1,-3.926490843E-1,-6.392518282E-1,9.804255486E0
5.237216901E1,-4.118026793E-1,-6.177040339E-1,9.823410034E0
5.238223975E1,-3.734954596E-1,-6.224924326E-1,9.880870819E0
5.239227998E1,-3.639186621E-1,-5.985504389E-1,9.904812813E0
5.240232020E1,-3.758896589E-1,-5.913678408E-1,9.904812813E0
5.241239095E1,-3.663128614E-1,-6.009446383E-1,9.883264542E0
5.242243117E1,-3.806780577E-1,-5.961562395E-1,9.859322548E0
5.243250192E1,-3.902548850E-1,-6.224924326E-1,9.849745750E0
5.244254214E1,-3.734954596E-1,-6.512228847E-1,9.821015358E0
5.245261288E1,-3.734954596E-1,-6.703764796E-1,9.744400978E0
5.246265311E1,-3.902548850E-1,-6.871358752E-1,9.742006302E0
5.247269334E1,-4.022258818E-1,-7.206547260E-1,9.823410034E0
5.248276408E1,-3.902548850E-1,-7.278373241E-1,9.873687744E0
5.249280431E1,-4.333505034E-1,-7.589619160E-1,9.883264542E0
5.250287505E1,-4.333505034E-1,-7.924807668E-1,9.859322548E0
5.251291528E1,-4.357447028E-1,-8.283938169E-1,9.868899345E0
5.252298602E1,-4.357447028E-1,-8.140285611E-1,9.883264542E0
5.253302624E1,-4.070142806E-1,-7.876923680E-1,9.873687744E0
5.254306647E1,-4.070142806E-1,-7.589619160E-1,9.837775230E0
5.255313721E1,-4.094084799E-1,-7.278373241E-1,9.809044838E0
5.256317744E1,-4.237737060E-1,-7.158663273E-1,9.811438560E0
5.257324818E1,-3.974374831E-1,-6.823474765E-1,9.835380554E0
5.258328841E1,-4.213795066E-1,-6.703764796E-1,9.871294022E0
5.259332864E1,-4.453215301E-1,-6.607996821E-1,9.840168953E0
5.260339938E1,-4.525041282E-1,-6.655880809E-1,9.856928825E0
5.261343960E1,-4.429273009E-1,-6.655880809E-1,9.842563629E0
5.262351035E1,-4.046200812E-1,-6.967126727E-1,9.840168953E0
5.263355057E1,-3.806780577E-1,-7.110779285E-1,9.813833237E0
5.264362132E1,-4.118026793E-1,-7.302315235E-1,9.809044838E0
5.265366154E1,-4.405331016E-1,-7.350199223E-1,9.837775230E0
5.266370177E1,-3.734954596E-1,-7.350199223E-1,9.895236015E0
5.267377251E1,-4.094084799E-1,-7.302315235E-1,9.988609314E0
5.268381274E1,-4.548983276E-1,-7.110779285E-1,9.967061996E0
5.269388348E1,-4.333505034E-1,-7.302315235E-1,9.902418137E0
5.270392371E1,-4.333505034E-1,-7.374141216E-1,9.871294022E0
5.271399445E1,-4.213795066E-1,-7.469909191E-1,9.859322548E0
5.272403468E1,-4.118026793E-1,-7.685387731E-1,9.775525093E0
5.273407490E1,-4.046200812E-1,-7.972691655E-1,9.703699112E0
5.274414564E1,-4.237737060E-1,-8.427590132E-1,9.825803757E0
5.275418587E1,-4.213795066E-1,-8.451532125E-1,1.007480049E1
5.276425661E1,-4.812345505E-1,-8.930372596E-1,1.014183807E1
5.277429684E1,-5.147533417E-1,-9.504981041E-1,1.000058079E1
5.278433706E1,-5.339069963E-1,-9.911994934E-1,9.710882187E0
5.279437729E1,-5.075707436E-1,-9.672574997E-1,9.579200745E0
5.280441752E1,-5.123591423E-1,-9.313444495E-1,9.540893555E0
5.281448826E1,-4.860229492E-1,-9.002198577E-1,9.662998199E0
5.282452849E1,-4.022258818E-1,-8.379706144E-1,9.832986832E0
5.283459923E1,-4.979939461E-1,-7.996633649E-1,9.933543205E0
5.284463946E1,-4.501099288E-1,-7.781155705E-1,9.888052940E0
5.285471020E1,-4.596867263E-1,-8.044517636E-1,9.832986832E0
5.286475042E1,-4.908113480E-1,-8.786720037E-1,9.691728592E0
5.287479065E1,-5.219359994E-1,-8.858546019E-1,9.718064308E0
5.288486139E1,-5.339069963E-1,-9.720458984E-1,9.682151794E0
5.289490162E1,-5.075707436E-1,-1.094150186E0,9.816226959E0
5.290497236E1,-5.123591423E-1,-1.254561663E0,9.844957352E0
5.291501259E1,-4.884171486E-1,-1.302445769E0,9.809044838E0
5.292508333E1,-4.932055473E-1,-1.283292055E0,9.775525093E0
5.293512356E1,-5.506663918E-1,-1.268926859E0,9.732429504E0
5.294516378E1,-4.644751251E-1,-1.278503656E0,9.823410034E0
5.295523453E1,-5.123591423E-1,-1.268926859E0,9.880870819E0
5.296527475E1,-5.099649429E-1,-1.218648672E0,9.916783333E0
5.297531498E1,-5.219359994E-1,-1.163581967E0,9.923966408E0
5.298538572E1,-4.836287498E-1,-1.168370485E0,9.864110947E0
5.299542595E1,-4.644751251E-1,-1.180341482E0,9.880870819E0
5.300549669E1,-4.788403511E-1,-1.201889277E0,9.832986832E0
5.301553692E1,-4.836287498E-1,-1.213860273E0,9.730035782E0
5.302560766E1,-5.051765442E-1,-1.242590666E0,9.677363396E0
5.303564788E1,-4.812345505E-1,-1.235408068E0,9.720458984E0
5.304568811E1,-5.123591423E-1,-1.247379065E0,9.797073364E0
5.305575886E1,-5.650315881E-1,-1.266532660E0,9.854534149E0
5.306579908E1,-5.243301988E-1,-1.304839969E0,9.859322548E0
5.307586982E1,-5.075707436E-1,-1.326387763E0,9.873687744E0
5.308591005E1,-5.027823448E-1,-1.374271750E0,9.806650162E0
5.309598079E1,-4.860229492E-1,-1.431732655E0,9.775525093E0
5.310602102E1,-4.620809257E-1,-1.486799240E0,9.713275909E0
5.311606124E1,-5.123591423E-1,-1.539471745E0,9.660603523E0
5.312613199E1,-4.620809257E-1,-1.599326730E0,9.684545517E0
5.313617221E1,-4.979939461E-1,-1.618480325E0,9.710882187E0
5.314624296E1,-5.339069963E-1,-1.668758631E0,9.708487511E0
5.315628318E1,-5.315127969E-1,-1.678335428E0,9.727641106E0
5.316632341E1,-5.746083856E-1,-1.699883223E0,9.698910713E0
5.317639415E1,-5.434837937E-1,-1.690306425E0,9.708487511E0
5.318643438E1,-5.291185975E-1,-1.704671621E0,9.653421402E0
5.319650512E1,-5.243301988E-1,-1.699883223E0,9.701305389E0
5.320654535E1,-5.530605912E-1,-1.690306425E0,9.646238327E0
5.321661609E1,-5.051765442E-1,-1.731007814E0,9.737217903E0
5.322665632E1,-5.770025849E-1,-1.728613615E0,9.751583099E0
5.323669654E1,-5.602431893E-1,-1.697489023E0,9.744400978E0
5.324676729E1,-5.530605912E-1,-1.723825216E0,9.746794701E0
5.325680751E1,-6.009446383E-1,-1.656787634E0,9.679757118E0
5.326687825E1,-5.123591423E-1,-1.659181833E0,9.737217903E0
5.327691848E1,-5.626373887E-1,-1.654393315E0,9.742006302E0
5.328698922E1,-5.363011956E-1,-1.680729628E0,9.730035782E0
5.329702945E1,-5.243301988E-1,-1.685518026E0,9.739612579E0
5.330706968E1,-5.363011956E-1,-1.726219416E0,9.684545517E0
5.331714042E1,-5.578489900E-1,-1.735796213E0,9.684545517E0
5.332718064E1,-6.009446383E-1,-1.731007814E0,9.701305389E0
5.333725139E1,-5.171475410E-1,-1.738190413E0,9.768342972E0
5.334729161E1,-5.626373887E-1,-1.757344007E0,9.758766174E0
5.335733184E1,-5.626373887E-1,-1.807622313E0,9.667786598E0
5.336740258E1,-5.530605912E-1,-1.824381709E0,9.658209801E0
5.337744281E1,-5.027823448E-1,-1.874659896E0,9.749189377E0
5.338751355E1,-5.291185975E-1,-1.872265697E0,9.780313492E0
5.339755378E1,-5.506663918E-1,-1.881842494E0,9.665391922E0
5.340759400E1,-5.267243981E-1,-1.946485996E0,9.583989143E0
5.341766475E1,-5.602431893E-1,-1.927332401E0,9.516951561E0
5.342770497E1,-5.602431893E-1,-1.924938202E0,9.574412346E0
5.343777572E1,-5.530605912E-1,-1.905784607E0,9.665391922E0
5.344781594E1,-5.650315881E-1,-1.900996208E0,9.859322548E0
5.345788669E1,-5.363011956E-1,-1.903390408E0,9.914389610E0
5.346792691E1,-5.674257874E-1,-1.900996208E0,9.847352028E0
5.347796714E1,-5.458779931E-1,-1.934514999E0,9.718064308E0
5.348803788E1,-5.363011956E-1,-1.965639591E0,9.569623947E0
5.349807811E1,-5.506663918E-1,-1.991975784E0,9.543288231E0
5.350814885E1,-5.506663918E-1,-2.001552582E0,9.569623947E0
5.351818908E1,-5.458779931E-1,-2.018311977E0,9.662998199E0
5.352822930E1,-5.698199868E-1,-2.020706177E0,9.706093788E0
5.353830004E1,-5.698199868E-1,-2.011129379E0,9.674968719E0
5.354834027E1,-5.434837937E-1,-2.008735180E0,9.689333916E0
5.355841101E1,-5.482721925E-1,-2.035071373E0,9.660603523E0
5.356845124E1,-5.291185975E-1,-2.061407566E0,9.670180321E0
5.357852198E1,-5.267243981E-1,-2.061407566E0,9.646238327E0
5.358856221E1,-5.363011956E-1,-2.049436569E0,9.648633003E0
5.359860243E1,-5.219359994E-1,-2.075772762E0,9.651026726E0
5.360867318E1,-5.434837937E-1,-2.078166962E0,9.672574997E0
