"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.368570053E0,1.848177612E-2,7.466018200E-3,-9.621906281E-2
5.384561264E0,1.654823124E-2,1.645261049E-2,-1.176309586E-1
5.400521958E0,-1.096139848E-2,2.104425430E-2,1.029100418E-1
5.416543686E0,-4.865257442E-2,3.117626905E-2,4.286718369E-1
5.432504379E0,-8.717917651E-2,2.550631762E-2,2.607698441E-1
5.448465073E0,-4.457983375E-2,-5.310773849E-4,-2.688446045E-1
5.464425766E0,7.809355855E-3,-1.316010952E-3,-2.809801102E-1
5.480386459E0,-2.598573267E-2,-1.894176006E-3,-1.393156052E-1
5.496408188E0,-2.728670835E-2,-1.386243105E-2,-9.074783325E-2
5.512368881E0,3.197713196E-2,-1.622211933E-2,5.970277786E-1
5.528329575E0,5.874136090E-2,-7.480955124E-2,5.610885620E-1
5.544290268E0,1.341785491E-2,-6.803303957E-2,-2.484006882E-1
5.560311997E0,-3.681373596E-2,-4.031103849E-2,-5.268478394E-1
5.576272690E0,-7.464008778E-2,5.019038916E-2,-7.647228241E-2
5.592233383E0,-8.051207662E-2,1.094155014E-1,4.436798096E-1
5.608255112E0,-6.640581787E-2,1.174141169E-1,5.181350708E-1
5.624215805E0,-1.532776654E-2,5.557870865E-2,4.612445831E-2
5.640207016E0,-2.013266087E-3,3.306537867E-2,-3.733425140E-1
5.656198227E0,-5.619764328E-3,-2.937299013E-2,-3.637990952E-1
5.672128403E0,-1.379331946E-2,-6.173408031E-2,-8.972167969E-3
5.688089096E0,-3.862027824E-2,-7.839906216E-2,2.908697128E-1
5.704049790E0,-2.213110030E-2,-7.590830326E-2,3.365077972E-1
5.720080771E0,-3.892561793E-2,-7.134765387E-2,1.087722778E-1
5.736010947E0,-3.452156484E-2,-2.680981159E-2,-1.143417358E-1
5.752032675E0,-3.950154781E-2,2.284473181E-2,-1.001415253E-1
5.767962851E0,-4.004472494E-2,7.426926494E-2,2.655887604E-2
5.783984580E0,-3.362536430E-2,8.654358983E-2,1.630134583E-1
5.799975791E0,2.318078279E-2,6.644779444E-2,1.102542877E-1
5.815905966E0,1.890291274E-2,1.761615276E-3,7.159233093E-3
5.831897177E0,-1.375675201E-3,-9.168505669E-3,-1.413803101E-1
5.847827353E0,-2.658434212E-2,-4.001939297E-2,-2.633285522E-2
5.863849082E0,-5.409136415E-2,1.153463125E-2,1.558523178E-1
5.879840293E0,-5.626922846E-2,5.243903399E-2,2.468852997E-1
5.895800986E0,2.062577009E-2,4.300177097E-2,1.844196320E-1
5.911792197E0,2.681666613E-2,3.307831287E-2,4.995059967E-2
5.927752890E0,-1.089863479E-2,-6.422698498E-3,-6.530666351E-2
5.943744101E0,-4.543159902E-2,-2.176213264E-2,-1.611537933E-1
5.959704794E0,-4.482555389E-2,-2.851736546E-2,-7.229995728E-2
